lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
48,0,138.33995048442935,4,11,4,2,1,0,3,0
276,0,89.5226802456075,9,28,4,3,1,0,0,0
55,0,111.99040764950176,4,7,4,5,2,0,2,0
61,0,104.28326010354743,6,22,4,1,1,0,0,0
90,1,127.68656598238744,10,20,4,3,1,0,3,0
99,0,118.26344251282637,9,15,4,1,1,0,0,0
111,0,120.0,10,10,3,0,1,0,0,0
7,0,138.32173313113864,4,29,4,1,0,1,1,0
50,0,96.3,3,3,4,0,1,0,0,0
3,0,75.0,8,10,3,1,0,0,0,0
159,1,107.0980256205942,7,5,4,4,2,0,0,0
32,0,96.53088646528978,9,15,4,0,1,0,0,0
9,0,156.69039215395017,5,9,4,2,0,0,3,0
4,0,83.99554157668254,7,17,2,1,0,0,0,0
60,0,153.78843525366997,10,24,4,1,1,0,1,0
157,0,133.1337652675156,6,14,4,3,0,0,3,0
230,0,69.87251963606467,11,27,4,4,1,0,0,0
6,0,138.6819086489323,6,7,4,5,2,2,0,0
144,0,99.5792725498473,7,23,4,5,1,0,0,0
59,0,87.56751637858159,4,21,4,1,1,0,0,0
115,0,190.8,10,14,4,3,1,0,5,0
185,0,105.3,7,11,4,0,1,0,0,0
110,0,159.02732771268523,5,19,4,2,0,0,3,0
82,0,92.79188970475403,3,23,4,2,0,0,2,0
237,0,80.75,8,10,4,3,0,2,0,0
0,0,207.51127095917857,7,14,4,1,0,0,3,0
38,0,117.9,7,2,4,0,1,0,0,0
153,0,189.1596566795654,6,13,4,1,1,0,5,0
173,1,129.96365173144306,7,25,3,1,0,0,0,0
8,0,91.79003644123193,2,5,4,2,0,0,0,0
145,1,117.84438590871451,6,28,4,6,3,0,3,0
23,1,90.22949810227287,11,17,4,2,0,3,0,0
49,0,189.69852753205328,7,9,4,1,0,0,5,0
17,1,100.01403539314012,8,30,4,3,1,0,0,0
164,0,99.5761272235209,9,24,4,2,1,0,0,0
223,0,101.92565100971393,9,3,4,3,1,0,0,0
83,1,90.27365193413242,3,26,4,1,2,0,0,0
17,0,91.477247667809,3,1,4,3,0,1,0,0
238,1,128.01535690722645,9,25,4,2,0,0,0,0
165,0,94.27116784197034,4,29,4,3,0,0,0,0
174,0,95.87663214373005,7,26,3,1,0,0,0,0
51,0,93.67799085431429,4,2,4,0,0,0,0,0
113,0,118.8,9,7,3,4,1,0,0,0
27,0,191.9138744753187,6,23,4,2,2,0,3,0
214,0,90.91650792502277,7,15,4,3,0,0,0,0
85,0,104.20767598689531,10,26,4,2,0,0,3,0
93,1,177.7973633395994,8,27,4,3,0,0,3,0
63,0,163.3182763451897,10,17,4,2,0,0,4,0
219,0,127.80241792230217,9,16,3,1,1,0,0,0
247,0,109.8782387166195,6,6,3,1,1,1,0,0
1,0,87.94169464493928,2,10,4,1,0,2,0,0
32,0,207.55116547902622,9,23,3,1,0,1,1,0
86,1,105.35979623743752,3,24,4,4,1,0,0,0
39,1,135.31881028692425,7,27,4,2,0,0,0,0
61,0,140.4,5,5,4,1,0,0,3,0
177,0,108.37875370160687,8,4,4,2,0,0,0,0
21,0,116.83045284987503,10,7,4,1,0,0,2,0
197,1,112.47383145648087,8,25,4,5,2,0,0,0
97,0,80.16766113113769,10,26,3,1,0,2,0,0
20,0,91.0,2,6,4,0,0,0,0,0
195,1,137.27939149745035,8,27,4,3,2,0,3,0
45,0,86.4,11,20,4,0,1,0,0,0
39,0,117.9,7,2,4,1,2,0,0,0
80,0,85.50903424665496,3,25,4,2,1,2,0,0
91,0,73.00612395621032,10,26,4,2,0,0,0,0
31,0,160.67636796983808,4,22,4,2,0,0,3,0
25,0,139.71799707303504,7,8,4,2,0,1,0,0
187,0,105.38066735212344,8,18,4,2,1,0,0,0
22,0,154.0,9,25,4,2,1,0,3,0
229,0,119.4289642297981,9,17,4,2,1,0,0,0
311,0,100.96171117615935,5,10,3,2,0,0,0,0
63,0,88.9663710562715,10,14,4,2,0,0,0,0
192,0,100.88749488617589,6,22,4,2,0,0,0,0
256,1,112.72168497810497,6,15,4,2,0,1,0,0
109,0,132.6769217395349,8,1,4,3,0,0,1,0
103,0,116.05450304758736,5,15,3,1,0,2,0,0
87,0,89.60536547704028,7,18,4,2,1,0,0,0
84,0,75.61153262308228,9,6,3,3,0,0,0,0
66,0,75.0,10,9,3,2,1,0,0,0
50,0,100.09243270152417,3,28,4,3,1,0,1,0
228,0,73.2223517501863,5,4,4,1,0,0,0,0
25,1,130.9992230063643,10,2,4,1,1,3,0,0
7,0,156.0,6,15,4,3,1,0,3,0
87,0,150.9902082283348,9,10,4,2,0,0,3,0
56,0,88.3052738066414,11,14,4,4,1,0,0,0
28,1,119.21167628131725,9,18,4,3,0,2,0,0
127,0,129.1203742017929,7,26,4,2,0,0,3,0
156,0,103.50076121047,7,21,4,1,1,2,0,0
6,0,134.80423151953207,4,2,4,3,0,0,1,0
44,0,72.74745219505405,2,18,4,2,0,1,0,0
130,0,105.3,5,5,4,2,0,0,0,0
178,0,84.58756447259718,8,25,4,2,0,3,0,0
31,1,130.35526992069575,8,26,4,1,0,0,0,0
3,0,99.287235608586,8,17,3,9,1,0,0,0
310,0,41.0249048381162,10,23,3,2,0,0,0,0
70,0,72.77169551127162,2,26,4,2,0,0,0,0
34,0,89.63353545839904,5,19,4,2,0,3,0,0
157,0,86.55685186703535,8,17,4,2,2,2,0,0
149,0,106.49009590508389,6,27,4,4,2,0,0,0
220,0,109.48920562361212,8,12,4,2,1,2,0,0
160,0,97.18240629212016,7,5,4,3,0,3,0,0
27,0,137.67102677523815,5,18,4,2,1,0,3,0
14,0,87.03569770892128,10,4,4,1,0,0,0,0
3,1,159.50635622535285,9,17,4,3,0,0,0,0
176,0,104.78609650798515,7,30,4,1,0,1,0,0
107,0,65.24918497794498,8,5,4,1,0,0,0,0
30,1,142.26034695942752,9,28,4,1,0,0,1,0
165,1,103.67669388751452,8,5,4,1,1,2,0,0
100,0,102.12310770811659,11,26,3,4,0,0,0,0
86,0,83.30108233311962,8,4,4,2,1,0,2,0
192,0,100.79155254774209,8,24,3,3,2,0,1,0
182,1,77.05689911130587,8,7,4,2,0,0,0,0
109,0,119.86929392687213,10,8,3,0,1,0,0,0
0,0,97.51799588859086,4,15,3,1,1,0,0,0
17,0,293.95932868434477,9,16,4,1,0,0,2,0
347,0,75.64566989989079,12,25,4,2,1,1,0,0
144,1,112.4219340946069,6,22,4,4,1,0,2,0
155,1,172.72386601999136,7,8,4,3,1,0,0,0
186,0,111.71414464995452,7,28,4,3,2,0,2,0
75,0,139.97235291212516,5,2,4,2,1,0,2,0
65,0,134.26136651712667,10,19,4,2,0,0,0,0
169,0,145.3521760393523,8,11,4,1,0,0,0,0
29,0,104.83534968607202,11,17,4,1,1,0,0,0
5,0,152.24305057923596,6,15,4,1,0,0,0,0
67,0,149.4,9,15,4,2,0,0,3,0
36,1,126.0,9,1,4,1,0,0,0,0
145,0,95.8267149272997,5,2,4,3,0,0,0,0
159,0,80.79740262568502,10,29,4,1,0,2,0,0
9,0,141.0,5,8,4,2,0,0,1,0
128,0,82.4482461249136,6,27,4,3,1,3,0,0
1,0,65.0,10,22,2,0,0,0,0,0
19,1,129.0,8,18,4,0,1,3,0,0
172,0,126.85395036795614,8,29,4,2,1,0,3,0
209,2,177.3,8,2,4,2,0,0,5,0
36,0,115.25246716924319,4,24,4,1,0,0,0,0
15,0,166.88491011612658,4,26,4,2,0,0,0,0
14,0,89.73694054861637,3,16,4,1,1,1,0,0
54,0,143.4196859648849,6,3,4,2,0,0,1,0
44,0,167.5360061620038,11,29,4,1,0,0,3,0
45,0,71.1,3,11,4,1,0,3,0,0
96,0,94.5,7,11,4,1,1,1,0,0
72,0,135.45045001035732,8,16,4,2,0,0,0,0
86,0,134.1,8,14,4,2,2,0,0,0
153,0,92.48273971489657,8,19,4,4,2,1,0,0
204,1,86.2857254611087,9,17,4,3,0,2,0,0
127,0,103.5,7,7,4,3,0,3,0,0
265,1,112.55509303412282,6,24,3,2,0,1,0,0
21,0,171.06192500003576,7,20,4,2,1,0,0,0
180,2,118.61448165957472,5,23,4,1,1,0,0,0
5,0,125.27481310463607,8,28,4,1,0,3,0,0
34,0,67.5,2,11,4,2,0,3,0,0
173,0,106.20291275375722,8,4,4,1,0,0,0,0
19,0,100.14622455047139,9,3,4,0,0,2,0,0
17,0,95.95555052436796,3,17,4,1,1,1,0,0
34,0,125.17651697497716,7,10,4,1,0,2,0,0
58,0,98.83290118768123,9,2,4,1,0,1,0,0
89,0,127.3545575328672,8,25,3,1,1,0,0,0
43,0,131.3275954082575,3,10,4,3,1,0,0,0
205,0,90.56423066147677,6,26,4,1,2,0,0,0
100,0,107.10720344102015,9,15,4,1,0,0,0,0
63,0,87.40212253636575,3,4,4,1,1,0,2,0
63,0,116.25340897687137,5,16,4,1,0,2,0,0
164,0,106.97843171901334,8,14,4,3,1,0,0,0
22,0,93.58362318720756,8,5,4,0,1,0,0,0
231,0,137.6086188676315,9,6,4,4,0,0,0,0
259,0,89.12653326977006,9,5,4,3,0,0,0,0
77,0,92.06146303889274,10,2,4,3,0,0,0,0
129,0,129.17811520999163,7,1,4,5,2,0,3,0
254,1,68.2929881303821,12,27,4,5,1,3,0,0
109,0,60.3729926896848,2,24,3,6,1,0,0,0
31,0,80.79487308460115,2,8,4,1,0,0,0,0
274,0,99.30020483346699,9,19,4,3,0,0,2,0
29,1,88.0,11,16,4,1,0,3,0,0
17,0,176.57778319417812,6,16,4,2,0,0,3,0
136,1,104.57406906310806,4,26,4,3,0,0,1,0
16,0,83.91658120161343,9,27,4,3,2,0,0,0
191,1,177.78121731744434,7,16,4,1,2,0,5,0
63,0,116.1,6,17,4,2,0,3,0,0
252,1,99.18480440477637,9,10,4,2,0,0,0,0
187,0,86.60930637122425,7,7,4,2,0,0,1,0
147,0,96.7901515070163,4,4,4,2,1,0,0,0
178,1,222.68751129593983,7,19,3,1,0,0,5,0
98,0,71.48363162905548,9,20,3,3,1,0,0,0
107,0,102.40034279996223,4,13,4,3,0,0,2,0
67,0,149.15707373684592,7,7,4,2,0,0,3,0
173,0,137.7,8,22,4,0,1,0,0,0
147,0,96.3,8,26,4,2,2,0,0,0
136,0,121.9229681052363,8,18,4,1,0,0,1,0
50,0,108.0,10,2,4,2,1,3,0,0
181,0,183.43479201928267,6,10,4,3,2,0,5,0
65,0,76.22935092914935,7,10,4,1,1,0,0,0
173,0,125.1,10,3,4,3,0,0,0,0
91,0,100.95395037233959,3,25,3,1,1,0,0,0
2,0,169.0600824515698,9,14,4,1,0,0,3,0
11,0,76.64444004424816,11,15,4,4,2,3,0,0
159,0,198.28356001135634,5,26,4,3,0,0,5,0
125,0,89.96129231852423,3,28,3,3,0,0,0,0
21,0,64.35122361772224,9,12,2,2,0,0,0,0
57,0,87.81063278528497,3,24,4,1,0,2,0,0
138,0,194.09280741007734,6,28,4,1,1,0,5,0
2,0,119.5198716156136,8,17,2,3,1,0,0,0
89,0,90.91450721143045,4,25,4,3,0,0,0,0
351,0,74.19397366340947,12,28,4,2,1,0,0,0
93,1,77.46706122316508,7,15,4,3,2,0,0,0
3,0,73.79550611815837,8,10,2,1,0,0,0,0
37,0,88.0,12,8,4,2,0,3,0,0
273,0,97.47423773040695,7,26,4,2,1,0,0,0
51,0,97.80976723446533,6,3,4,0,1,0,0,0
46,0,152.17121586986258,10,8,4,2,1,2,0,0
194,0,125.49525434248305,8,26,4,2,2,0,3,0
161,0,80.75,8,26,4,2,2,3,0,0
10,0,129.29890108394173,9,3,4,1,0,2,0,0
133,1,115.61256916758406,10,20,4,3,1,0,2,0
122,0,126.80389558896005,6,27,4,5,1,0,0,0
78,0,87.21391893780984,4,1,4,1,1,0,0,0
124,0,138.1675211826879,7,15,4,1,1,0,2,0
249,0,118.75674057782211,5,25,4,2,0,0,0,0
74,0,78.05628031177386,3,18,4,1,1,0,0,0
35,0,150.3,5,29,4,3,0,0,2,0
116,0,61.0,2,28,3,1,2,0,0,0
83,0,104.11443895452932,6,27,4,3,0,0,0,0
10,0,140.3592020019546,6,16,4,1,0,0,0,0
20,0,65.33945405247852,9,10,3,1,1,1,0,0
49,0,69.3241109131009,4,29,3,2,0,0,0,0
17,0,129.0,6,17,4,1,1,3,0,0
38,0,159.1214612255468,3,24,4,2,0,0,3,0
323,0,86.75829695176456,10,20,4,2,1,0,2,0
103,0,115.54493210608551,4,16,4,2,0,1,0,0
77,2,90.14022287310615,11,12,4,4,1,0,0,0
16,0,145.0,9,5,4,1,0,0,1,0
168,1,115.8115691386874,6,18,4,1,1,0,0,0
150,1,142.35403970887523,7,4,4,3,0,0,1,0
27,0,152.1196534714562,6,25,4,1,1,0,3,0
176,0,105.06979557234925,7,30,4,1,0,0,0,0
78,0,107.28381386432679,7,3,4,2,1,2,0,0
100,1,96.3,4,9,4,1,0,0,0,0
211,1,124.4143119317556,8,23,3,3,1,0,3,0
85,1,90.9,10,30,4,0,2,0,0,0
29,0,161.8000787966745,10,4,4,4,0,0,3,0
186,1,151.6831241742743,9,9,3,4,1,1,0,0
301,0,52.0,11,18,3,2,0,0,0,0
4,0,121.08670079570388,8,20,4,1,0,0,0,0
134,0,109.8,7,25,4,3,0,0,3,0
179,0,108.9,10,1,4,1,2,0,0,0
137,0,117.9643350925213,9,5,4,3,0,0,0,0
140,0,96.36900242370102,6,1,4,2,0,0,0,0
160,0,116.0959733339912,8,8,3,2,0,0,0,0
180,0,114.65914374028473,8,10,3,3,0,0,0,0
9,1,154.19965221723396,8,17,4,2,1,0,4,0
183,0,110.09171688176883,8,8,3,3,0,0,0,0
40,0,89.03604990332211,5,24,2,0,0,1,0,0
62,0,99.0,9,3,4,0,0,3,0,0
212,0,120.42383611612922,8,20,4,4,2,0,1,0
20,0,231.5566682351691,8,21,4,3,1,0,5,0
156,1,122.52719554408856,7,7,4,3,0,0,0,0
193,0,93.7308835815174,10,5,4,2,0,0,2,0
80,0,76.19348763485037,6,25,3,1,2,0,0,0
155,1,173.3332739096751,7,15,4,5,2,0,1,0
51,0,88.8731233101597,11,2,4,3,1,1,0,0
289,0,55.250205790859134,10,17,4,2,1,0,0,0
295,0,81.85582354260912,10,25,3,3,0,1,0,0
63,0,128.92606993056435,5,16,2,1,0,0,0,0
50,0,93.96695967154024,8,11,4,0,1,2,0,0
9,0,147.38093130022523,3,26,4,1,2,0,2,0
159,1,123.92292423938909,10,27,4,3,1,0,1,0
81,0,97.4778166527389,3,24,4,2,1,0,3,0
151,0,80.3763747214987,9,24,3,9,3,0,2,0
40,0,125.39628081277414,10,10,4,1,1,0,1,0
53,0,135.83284060835632,5,8,4,2,0,0,3,0
26,0,98.67247351001501,11,11,4,1,0,1,1,0
183,0,95.21738193731709,7,23,4,1,1,1,0,0
86,1,156.81868802405648,8,25,4,1,0,0,5,0
195,0,130.00657506222757,8,8,4,3,0,0,2,0
259,0,89.18755691636635,9,5,3,3,0,0,0,0
377,0,90.0,10,14,3,2,0,1,0,0
10,0,79.46428849966759,11,6,0,3,0,0,0,0
172,0,80.75,7,8,4,4,1,3,0,0
64,0,77.25358800185325,3,30,4,2,1,3,0,0
152,1,182.83282529473212,6,28,4,9,4,0,1,0
114,0,85.39527884519568,10,2,3,2,1,0,0,0
164,0,99.05436871316581,7,27,4,4,2,0,0,0
143,0,102.71939195468225,7,14,4,2,0,2,0,0
153,0,114.50437548593717,8,20,4,2,2,0,0,0
74,1,140.4,5,2,4,1,0,0,3,0
25,1,89.86809970725345,11,17,4,2,0,3,0,0
6,0,129.21869416676952,4,10,3,6,1,2,0,0
30,0,170.03999600443407,9,18,2,2,1,0,4,0
84,0,178.7566975803862,8,15,4,0,1,1,0,0
19,0,49.36175695145363,2,20,3,4,0,0,0,0
104,0,76.5,4,15,4,2,1,0,0,0
227,0,90.66178883339913,8,23,4,3,1,0,0,0
134,1,136.17762574294213,8,28,4,3,1,0,3,0
73,1,135.0,10,12,4,4,1,0,0,0
22,0,135.3403331293942,3,23,4,1,0,0,0,0
177,0,123.43630228289841,8,2,4,4,1,0,0,0
123,1,159.09734755015643,10,23,4,3,1,0,4,0
92,0,109.04608708462116,7,14,4,3,1,0,0,0
274,0,107.3384667327641,7,16,4,1,0,0,0,0
166,1,104.98950155069961,5,18,4,4,1,0,0,0
60,0,119.75964187741664,4,17,4,1,1,0,1,0
177,0,112.45808469433548,8,1,4,5,1,0,0,0
161,1,121.24598777627052,6,25,4,0,0,0,0,0
183,0,111.649834721076,8,8,3,3,0,0,0,0
27,0,142.61394513912788,4,10,4,3,0,0,0,0
229,0,88.84049994779429,9,22,4,2,1,0,0,0
70,1,110.01473118592365,4,12,4,4,2,0,3,0
31,0,111.99702421895485,7,3,4,0,2,1,1,0
178,1,143.7424138093188,8,23,4,3,0,0,3,0
122,0,99.45,5,3,4,4,0,0,0,0
56,1,137.08464230818893,7,27,4,1,1,0,3,0
114,1,131.62837900835706,9,8,4,1,1,0,2,0
5,0,96.06103077522114,6,14,2,1,0,0,0,0
180,0,70.0,10,16,3,1,0,0,0,0
40,0,155.7520703277493,10,31,4,2,1,1,0,0
96,0,167.36160710828986,8,6,4,0,1,0,3,0
226,1,125.89062543256861,8,16,4,2,0,0,0,0
180,1,98.1,10,10,4,0,0,3,0,0
176,0,95.94659496295688,8,26,4,1,0,0,0,0
155,0,75.5405976226156,7,2,4,2,1,0,0,0
177,1,110.7338346015165,7,26,4,3,0,0,0,0
99,0,122.29445516211406,7,15,4,1,1,0,0,0
135,0,99.49995998554203,7,23,4,2,1,0,0,0
56,0,94.5,4,11,4,2,0,3,0,0
85,0,125.0126335918974,4,19,4,3,0,0,2,0
5,0,90.73502396950083,2,16,4,1,0,0,0,0
68,0,184.2709237930012,7,19,4,1,0,0,3,0
169,0,105.55463968157522,6,22,3,1,1,0,0,0
9,1,201.49875085318655,4,19,4,3,0,0,5,0
189,0,111.89862896815225,10,26,4,1,0,0,3,0
23,0,153.85469684057787,11,25,4,1,2,0,3,0
27,0,129.03498005850534,9,4,4,1,1,0,1,0
157,0,104.46417378467046,7,19,4,1,0,1,0,0
38,0,124.79295601879502,11,11,4,3,2,0,3,0
57,0,137.07168992335932,7,25,4,2,0,0,1,0
158,0,90.67934457078007,6,25,3,3,2,0,0,0
107,0,76.5,4,17,4,2,1,3,0,0
239,0,86.39235914094503,7,17,4,2,0,2,0,0
30,0,94.46974481853957,4,13,4,1,0,2,0,0
163,0,109.15781139179474,8,7,3,3,0,0,0,0
185,0,105.3,7,18,4,1,0,0,3,0
94,0,74.7473555851065,3,18,4,2,2,0,0,0
53,0,82.41723018924733,2,16,4,3,0,0,0,0
192,0,163.22672797446958,9,27,4,3,2,0,5,0
255,0,90.0,5,4,3,3,0,0,0,0
114,0,189.66555648084315,7,14,4,3,1,1,3,0
218,1,119.85,9,12,4,3,0,0,0,0
114,0,190.86927199743653,6,17,4,4,3,0,3,0
100,0,165.808481086672,8,8,4,2,0,0,3,0
203,1,115.78897540317078,8,15,4,1,0,1,0,0
63,0,105.3,7,23,4,1,1,0,0,0
230,0,90.95,8,27,4,2,1,0,0,0
190,0,100.13397872006158,5,5,4,2,1,0,0,0
67,0,89.97994401227552,9,4,4,3,1,1,0,0
176,0,139.36369553786105,8,18,4,0,1,0,3,0
95,0,152.1550152241086,8,29,4,5,3,0,3,0
82,0,96.52684964089957,4,1,4,2,0,0,3,0
345,0,89.7492688390299,9,13,3,2,0,0,0,0
190,0,117.47096184488299,9,25,4,2,0,0,1,0
67,0,76.5,7,20,4,7,2,0,0,0
0,0,141.325836964077,8,9,4,2,0,0,0,0
65,0,136.96987531795975,4,21,4,1,0,0,3,0
151,2,130.26324667777314,7,11,4,4,1,0,1,0
238,0,55.0824793475592,11,13,3,0,2,0,0,0
139,0,118.06162613193712,9,7,4,1,1,0,0,0
281,0,125.09215301565526,9,4,3,2,0,0,2,0
206,0,81.58629263811878,8,12,4,5,3,3,0,0
49,0,108.0,10,3,4,3,1,0,0,0
100,0,100.79362672879616,10,13,3,2,1,0,2,0
40,0,116.1,4,8,4,3,1,2,0,0
110,0,94.39508548615548,5,7,4,2,1,3,0,0
23,0,118.21547231391837,9,8,4,0,0,3,0,0
6,0,127.3596260664132,9,13,4,2,0,0,0,0
84,0,78.3562617563535,3,3,4,3,0,0,0,0
191,0,95.13644505274043,8,8,4,3,0,0,0,0
26,0,118.66690958737794,9,19,3,1,1,0,0,0
294,1,71.23115148837911,10,11,3,2,1,2,0,0
346,1,115.0,9,13,3,2,0,1,0,0
113,0,100.04161619325082,4,30,2,3,0,0,0,0
113,0,126.88397873455514,6,17,4,2,0,0,0,0
34,0,220.79443400373574,8,19,3,3,1,1,2,0
96,0,151.72206746662593,8,16,4,2,1,0,1,0
38,0,71.62360775242364,3,4,4,2,1,3,0,0
46,0,107.67508100300549,6,27,4,2,0,3,0,0
241,0,95.4,9,12,4,2,0,3,0,0
44,0,78.3904732101397,3,12,4,2,2,0,0,0
142,0,84.66669875018104,11,17,4,1,0,0,0,0
73,0,116.37211824626938,7,17,4,2,0,3,0,0
13,1,77.98395898592636,10,20,4,2,1,2,0,0
133,0,94.5,5,17,4,2,0,3,0,0
17,0,110.35556436263708,9,18,3,2,1,0,0,0
39,0,116.1,3,7,4,3,1,1,0,0
43,0,135.3138880634456,4,26,2,2,2,0,3,0
308,0,52.0,11,25,3,2,0,0,0,0
29,0,73.31157731137986,2,4,3,1,0,1,0,0
183,1,112.67166081751422,8,2,4,4,1,0,0,0
28,0,118.9287753678357,7,29,4,1,0,0,0,0
53,0,85.47137508525513,8,11,3,3,1,0,0,0
151,0,90.71910270346758,8,19,4,4,1,3,0,0
109,0,76.71921492447521,7,10,4,1,2,0,0,0
225,0,91.70459564462284,8,30,4,4,1,0,0,0
178,1,106.41669131274908,10,24,3,3,1,0,0,0
112,1,100.26191708352813,11,5,3,3,0,0,0,0
188,0,113.22626855898201,9,27,4,0,0,0,1,0
170,1,82.40589569495972,6,22,3,4,1,0,0,0
0,0,148.91638177191794,7,8,4,1,0,2,0,0
185,0,114.23419349485997,8,2,4,5,2,0,0,0
157,0,70.50343869567634,7,2,4,2,1,0,0,0
87,0,89.25,8,17,4,2,0,0,0,0
5,0,228.68434409540913,9,4,4,4,0,0,5,0
21,0,87.94502570273404,10,27,4,0,1,2,0,0
119,0,104.62465581164795,3,27,3,3,2,0,2,0
102,0,150.3,8,24,4,4,0,0,3,0
192,1,107.78571442435441,9,4,4,2,0,0,0,0
180,0,108.9,10,1,4,1,2,0,0,0
418,0,99.31548971426284,9,26,3,2,1,1,0,0
105,0,76.2619893566359,7,8,4,2,0,0,0,0
157,0,114.41039895042952,7,13,4,1,0,0,0,0
22,0,199.01889558983234,5,7,4,2,2,0,5,0
22,0,198.52241858728814,4,7,4,1,1,0,5,0
85,0,129.74778044624478,4,21,4,2,0,0,3,0
36,0,113.62501777907573,5,20,4,3,0,0,2,0
26,0,75.04098528610658,11,22,4,3,0,0,0,0
21,1,88.5044959232457,10,28,4,1,1,3,0,0
94,0,73.9852967477411,3,19,4,2,1,0,0,0
196,1,134.84503142289122,8,27,4,2,2,0,3,0
217,1,119.35489961350164,9,12,3,2,1,0,0,0
91,0,102.05910639756846,9,17,4,2,0,0,0,0
157,0,98.28043693009141,7,7,4,3,1,3,0,0
113,0,76.5,6,10,4,1,2,0,0,0
150,1,217.59161248720775,7,18,4,3,2,1,5,0
161,0,71.81596019089497,7,26,3,4,2,0,0,0
72,1,78.47504684420109,11,18,4,2,0,3,0,0
66,0,149.52240208068434,9,7,4,3,1,0,2,0
134,0,107.51429979396607,7,5,4,4,0,0,0,0
219,1,108.22081942271942,9,9,4,2,1,1,0,0
63,0,70.1468358447969,3,9,4,12,5,3,0,0
22,0,80.76398474076593,10,24,4,3,0,3,0,0
101,0,95.7250267589573,6,16,3,1,0,0,0,0
68,0,149.38042060017005,7,6,4,3,0,0,3,0
149,0,136.79886276800121,7,4,4,4,1,0,0,0
161,1,129.85443376179146,7,28,4,2,2,0,3,0
5,0,110.08580823807914,9,1,2,1,0,0,0,0
43,0,158.17452425491012,6,30,4,2,0,0,3,0
159,1,132.83766455549303,7,22,4,4,2,0,0,0
73,0,132.4353246976911,7,21,4,2,0,0,3,0
205,0,60.04025389931142,10,3,4,2,0,0,0,0
40,0,150.3,6,29,4,3,0,0,3,0
19,0,80.6733490309555,2,1,4,4,0,0,0,0
33,0,127.75915312880883,6,11,4,1,0,0,0,0
21,0,66.76338665983182,8,21,2,0,0,0,0,0
7,0,144.11444245092395,8,11,4,2,1,0,4,0
66,0,149.82958697817116,10,6,4,3,1,0,1,0
45,0,71.1,3,11,4,1,0,0,0,0
29,0,99.71479130641782,3,7,4,1,1,0,1,0
216,1,117.42651357937442,9,29,4,1,0,2,0,0
97,0,129.74134404187052,6,4,4,4,0,0,0,0
109,0,149.4314153019424,8,20,4,3,0,0,3,0
154,0,186.57752132022216,7,15,4,1,0,0,5,0
214,0,100.27096221601286,8,18,4,5,2,0,3,0
10,0,140.98363284458904,5,7,4,0,0,0,0,0
244,0,90.05683300107819,9,22,4,2,1,0,0,0
16,0,221.62093647435697,3,27,4,2,2,0,4,0
87,0,138.67883067326844,6,25,4,2,0,0,3,0
95,0,185.5645127714184,9,20,4,3,1,0,5,0
192,0,84.67587599953845,8,30,4,3,0,0,2,0
148,0,80.35691706898905,8,28,4,2,2,0,0,0
33,0,170.06608179380922,6,10,4,2,0,1,0,0
155,2,122.34748770328086,8,30,4,3,1,0,3,0
214,0,91.10338012504864,7,12,4,3,0,0,0,0
13,0,133.8613248686592,3,29,4,6,1,0,2,0
63,0,105.3,4,22,4,2,1,0,0,0
14,0,127.49640954302082,3,14,4,1,2,0,0,0
220,1,83.60690830714391,12,29,4,2,1,0,0,0
65,0,65.66,2,26,4,2,2,0,1,0
182,1,120.0,10,12,3,1,0,0,0,0
42,0,156.4113138755393,9,31,4,2,0,1,1,0
199,1,105.6062886266176,5,25,4,1,1,0,1,0
69,0,149.64934489240272,8,3,4,4,2,0,3,0
117,2,80.08111689164937,10,25,4,2,0,3,0,0
85,0,132.4589151122201,7,22,4,3,0,0,3,0
193,1,93.54611067068086,9,1,4,2,0,1,0,0
246,0,85.20575386283615,10,30,4,2,2,0,0,0
161,0,95.76464314665259,7,26,4,1,0,0,0,0
104,0,117.0303438238003,5,4,4,3,0,0,0,0
152,1,80.10837478025131,9,27,4,1,0,2,0,0
3,0,68.96714607076252,7,15,3,1,2,0,0,0
17,0,111.98322541982513,3,15,4,2,0,0,0,0
157,1,102.1703655025858,6,11,4,2,1,0,0,0
153,0,133.8176729099529,7,16,4,5,2,1,0,0
50,0,156.6420258542112,11,22,4,1,1,0,4,0
58,1,84.47946717832272,2,28,4,3,1,0,0,0
154,0,186.3,8,16,4,1,0,0,5,0
180,1,90.9,10,27,4,2,0,0,0,0
44,0,69.51911901384597,2,12,4,1,0,3,0,0
51,0,90.68109772286736,10,20,4,1,0,1,0,0
190,0,137.66811871905333,8,22,4,2,1,0,3,0
192,0,98.14800922353159,8,19,4,3,1,0,0,0
25,0,166.0,6,25,4,2,0,0,3,0
192,0,100.7890506079228,6,11,3,3,1,0,0,0
9,1,155.9053008960584,8,28,4,2,1,0,4,0
72,0,137.62109667136139,4,29,4,2,1,0,1,0
59,0,127.26511729720129,4,13,4,2,0,0,1,0
71,0,204.2727743345239,4,3,4,4,1,0,5,0
66,0,119.11210769665269,9,3,4,1,1,0,3,0
6,0,85.37855728438099,2,22,4,0,0,0,0,0
308,0,101.1666070055091,5,12,4,2,1,0,0,0
202,0,101.82148175273078,8,8,4,1,0,3,0,0
189,2,112.2,8,16,4,4,0,0,3,0
